[ 2012-04-17T00:00:36+08:00 ] /admin.php/Introduction/introList | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.002137s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.002618s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.002700s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckRoute Behavior [ RunTime:0.000951s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.001062s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.000584s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckTemplate Behavior [ RunTime:0.000537s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.001230s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.004043s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Undefined index:  id IntroductionAction.class.php 第 76 行.
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 0 LIMIT 1   [ RunTime:0.001102s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run LocationTemplate Behavior [ RunTime:0.001395s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.001466s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ParseTemplate Behavior [ RunTime:0.001113s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.001179s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ContentReplace Behavior [ RunTime:0.000503s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run TokenBuild Behavior [ RunTime:0.000539s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.000433s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowRuntime Behavior [ RunTime:0.000710s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.002365s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.002182s ]
[ 2012-04-17T21:49:59+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.002259s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckRoute Behavior [ RunTime:0.002663s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.002809s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.001485s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckTemplate Behavior [ RunTime:0.001315s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.002907s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.018168s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 1 LIMIT 1   [ RunTime:0.001248s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run LocationTemplate Behavior [ RunTime:0.003292s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.003377s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ParseTemplate Behavior [ RunTime:0.003283s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.003362s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ContentReplace Behavior [ RunTime:0.001488s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run TokenBuild Behavior [ RunTime:0.002193s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.001310s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowRuntime Behavior [ RunTime:0.001637s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.006822s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.003598s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.003680s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckRoute Behavior [ RunTime:0.001569s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.001755s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.002591s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckTemplate Behavior [ RunTime:0.002283s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.005007s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.003915s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Undefined index:  id IntroductionAction.class.php 第 76 行.
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 0 LIMIT 1   [ RunTime:0.001178s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run LocationTemplate Behavior [ RunTime:0.002696s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.002782s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ParseTemplate Behavior [ RunTime:0.004120s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.004191s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ContentReplace Behavior [ RunTime:0.002266s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run TokenBuild Behavior [ RunTime:0.000997s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.002071s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowRuntime Behavior [ RunTime:0.002208s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.007731s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.004189s ]
[ 2012-04-17T21:51:16+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.004308s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckRoute Behavior [ RunTime:0.002589s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.002740s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.000774s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckTemplate Behavior [ RunTime:0.000650s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.001532s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.004119s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 1 LIMIT 1   [ RunTime:0.001660s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run LocationTemplate Behavior [ RunTime:0.003025s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.003142s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ParseTemplate Behavior [ RunTime:0.001725s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.001800s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ContentReplace Behavior [ RunTime:0.000479s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run TokenBuild Behavior [ RunTime:0.001818s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.000414s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowRuntime Behavior [ RunTime:0.000551s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.003462s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.002347s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.002448s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckRoute Behavior [ RunTime:0.002352s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.002486s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.000639s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckTemplate Behavior [ RunTime:0.000521s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.001284s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.003344s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Undefined index:  id IntroductionAction.class.php 第 76 行.
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 0 LIMIT 1   [ RunTime:0.001104s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run LocationTemplate Behavior [ RunTime:0.002257s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.002334s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ParseTemplate Behavior [ RunTime:0.001568s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.001636s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ContentReplace Behavior [ RunTime:0.000454s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run TokenBuild Behavior [ RunTime:0.001790s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.000334s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowRuntime Behavior [ RunTime:0.000530s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.003288s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.001969s ]
[ 2012-04-17T21:51:17+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.002058s ]
[ 2012-04-17T21:51:25+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T21:51:25+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run CheckRoute Behavior [ RunTime:0.002293s ]
[ 2012-04-17T21:51:25+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.002466s ]
[ 2012-04-17T21:51:25+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T21:51:25+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.000688s ]
[ 2012-04-17T21:51:25+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run CheckTemplate Behavior [ RunTime:0.000589s ]
[ 2012-04-17T21:51:25+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.001402s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.003359s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | SQL: UPDATE `qilihai_introduction` SET `title`='oooooooo',`content`='ooooooooo',`edit_time`=1334670685,`edit_user`='gg',`map_link`='oooooooooooo' WHERE ( `id` = '1' ) [ RunTime:0.001184s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run LocationTemplate Behavior [ RunTime:0.001695s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.001784s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run ParseTemplate Behavior [ RunTime:0.002802s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.002900s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run ContentReplace Behavior [ RunTime:0.000513s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run TokenBuild Behavior [ RunTime:0.001788s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.000338s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run ShowRuntime Behavior [ RunTime:0.000535s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.003365s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.002130s ]
[ 2012-04-17T21:51:26+08:00 ] /admin.php/Introduction/introUpdate | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.002204s ]
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckRoute Behavior [ RunTime:0.002842s ]
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.003009s ]
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.001059s ]
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckTemplate Behavior [ RunTime:0.000696s ]
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.001886s ]
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.004139s ]
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 1 LIMIT 1   [ RunTime:0.001481s ]
[ 2012-04-17T21:51:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --START--
